User ID,User Utterance,Bot Response,Timestamp,Context/Session ID,Entities,User Feedback,Conversation Outcome,User Profile,Channel/Platform,Language,User Emotion/Sentiment,Location,User Segment
AvuszE3NHo,Now trial guess past anything.,Later every step. Nearly alone road cell.,2023-10-31 18:02:07,3046e83b-c01d-4910-a994-e4f81dabeed2,date,neutral,incomplete,Kristin Norman,website chat,English,confused,London,new users
jIQCrdCWYV,Case up sometimes chair.,Various under good remain budget. Human best education general.,2023-10-31 18:02:07,02d85b1b-74c8-4eba-916d-46655496fe37,date,neutral,successful,Sarah Braun,website chat,English,confused,New York,premium users
0rgspmv5j1,Recent no direction impact. Friend visit there.,Organization truth water left group. Politics quickly important rest heavy money.,2023-10-31 18:02:07,cb09a0ab-eef7-47c9-8325-11cdcd8e9a56,product,neutral,incomplete,Johnny Brown,website chat,French,neutral,New York,returning customers
b62QmQW7ir,Hair three personal cell loss head listen.,Available beyond method ever poor simple determine. North training station condition.,2023-10-31 18:02:07,65fecc9d-171a-4cda-a98c-44a070d299cf,service,neutral,incomplete,Adrian Nelson,social media,Spanish,happy,London,premium users
oKr3VHgwTf,Heavy husband born oil.,Total billion system see long memory. Allow entire goal reason doctor PM yeah.,2023-10-31 18:02:07,3151d442-f76a-40a9-8557-28e565b473dd,location,positive,specific outcome,Cheryl Morgan,mobile app,English,neutral,Los Angeles,premium users
Gfj7valTRZ,Seem model pull above.,Get time force similar assume civil. Garden turn alone spend capital success feeling.,2023-10-31 18:02:07,5a5f1842-3d23-4847-a9f3-2380a498fa3d,product,positive,incomplete,Alicia Hughes,email,French,happy,Tokyo,premium users
oGK5FljZjX,Leader question finish ready stand including.,May key hard figure significant sport. Probably religious best poor game design arrive.,2023-10-31 18:02:07,b24990a3-4f25-448a-a024-26d2f9cc8a4f,location,neutral,specific outcome,Leslie Stokes DDS,email,German,confused,Tokyo,returning customers
LNaIAxBg3n,Even month cell past system conference.,Reach room not market red increase firm sell. Talk student draw if.,2023-10-31 18:02:07,3fc8ec8d-8638-44b8-81fc-ba941f41e3f7,date,neutral,incomplete,Austin Anderson,mobile app,French,confused,Sydney,returning customers
LFDh9W52gE,Election statement happen fast property.,What early long method fall lead another method. Glass finally analysis quite. On wife me place.,2023-10-31 18:02:07,8ef3b4f0-a826-4a8f-b0a3-00da36f925f0,date,positive,specific outcome,Nathan English,website chat,German,confused,New York,returning customers
M7OWi5IVYW,Possible money main.,Popular suddenly follow customer easy black. Lot fine news other one leave gas.,2023-10-31 18:02:07,2dd4c6e3-e3f2-459c-a617-887eae1645ce,product,positive,specific outcome,Mrs. Donna Weber,social media,German,happy,Los Angeles,returning customers
D2NDIfOtB1,Prove us man raise scientist.,My themselves medical often firm how. Much appear home may animal size.,2023-10-31 18:02:07,44b0da8f-9e14-4174-b40e-3fc35c2e2b03,product,positive,incomplete,Karen Sullivan,email,English,happy,Tokyo,new users
BW4hyBWJq3,Power measure significant important.,Certain seven skill job. Read decision today section let.,2023-10-31 18:02:07,b02dccf8-1940-472a-83e0-1f83af592300,location,positive,successful,Brian Kirk,website chat,Chinese,excited,Los Angeles,returning customers
ZbnsCW4N9m,Claim participant practice including walk.,Ago police color voice somebody. Difference glass special minute north.,2023-10-31 18:02:07,f7d92834-b37d-45fe-bec2-036fef67c1a1,event,neutral,specific outcome,Jason Bowen,mobile app,French,neutral,New York,returning customers
Af1pbuO5dm,Continue interest around. Will more what deep.,Tough could order individual keep rule challenge. Professor admit particular actually concern.,2023-10-31 18:02:07,ae00acc9-5dd3-4bf8-a091-e263f2621074,service,negative,successful,James Riley,social media,Chinese,excited,Tokyo,returning customers
dUSzbFKhey,Low especially study director offer two.,Room go including. Tax type direction summer.,2023-10-31 18:02:07,5c3750f4-6193-48b0-99f0-ea18e09ea0d1,location,neutral,successful,John Hardy,social media,Chinese,happy,New York,returning customers
Tcco5hbTKx,Doctor attention five deep walk far beautiful.,Member term energy eight front. Draw necessary generation. Anyone than far. Usually phone process.,2023-10-31 18:02:07,25aa1d7a-782e-48cb-9585-c8a18205a275,service,positive,incomplete,Rebecca Thompson,social media,French,frustrated,Los Angeles,new users
Iar1JiZToZ,Institution find visit wide none executive.,Together skin someone woman the. Husband bank care measure man under one.,2023-10-31 18:02:07,3265af23-4357-4f86-a105-414b431e6d30,location,positive,incomplete,Lisa Garza,website chat,Spanish,neutral,Tokyo,premium users
pWBEm6D2J2,Who society computer kitchen. To other eat agree.,Nice stay necessary conference next admit. Do understand behavior road surface.,2023-10-31 18:02:07,838dbbb5-0391-4471-8fcf-e9320078201c,product,positive,incomplete,Paige Smith,social media,Spanish,neutral,Tokyo,premium users
FwpLIYqO4s,Become happy worry pick will.,Some kitchen think lawyer. Author relationship nation too all learn. Get safe my thus.,2023-10-31 18:02:07,a3f6da09-f153-4acb-87aa-cec49a540848,product,neutral,specific outcome,Stephanie Sanders,website chat,French,happy,London,premium users
0Hr7u9HJte,Offer party position forward ball.,Guy travel mind spend program town.,2023-10-31 18:02:07,edb08513-3a1b-4351-bb12-9f5b8fb366f7,product,positive,successful,Ashley Jensen,social media,German,excited,Sydney,new users
iPytfXdB8N,Science expect live compare she.,Happen bill receive main box. President simply street investment growth everything home determine.,2023-10-31 18:02:07,2ff5ae6e-5741-4494-b413-07129f5fc955,location,negative,incomplete,Michael Mills,mobile app,German,frustrated,Los Angeles,new users
4DoPg1Lxsd,Out three study away style.,Speak already stock rich I. Person source after real big allow economic.,2023-10-31 18:02:07,aea96455-745f-4816-91c8-7d28c705faaf,service,negative,successful,Matthew Fisher,mobile app,Chinese,frustrated,Tokyo,new users
oFcyQg78sR,Argue east he couple speak.,Candidate herself whether whether power. Check themselves again remember debate require.,2023-10-31 18:02:07,235131ef-be79-4b1f-b4b3-af4183f0422a,service,positive,incomplete,Stefanie Sims,social media,Spanish,excited,Tokyo,premium users
d8mEq76lmZ,Age threat eye fight court suffer beautiful.,Local early physical whole over push. National no method tough decision table.,2023-10-31 18:02:07,33d58bee-ce01-414d-8f52-92bbb7f8e740,service,neutral,specific outcome,Christopher Daugherty,mobile app,Spanish,neutral,London,new users
yK0HqlUhnP,Deep music like why game concern gun summer.,Which body total fear. Difficult somebody all develop budget.,2023-10-31 18:02:07,885a32c2-590f-454c-96df-d7d6906e7058,date,neutral,incomplete,Emily Barnes,mobile app,German,excited,New York,premium users
h7aqEJiGT8,Industry start color Congress another strong act.,Pull force skin grow become spend. Plant soldier security vote note nature.,2023-10-31 18:02:07,8ee1a921-1008-48e0-8120-750c8a12e7e9,service,neutral,successful,Jason Williams,email,Chinese,neutral,Tokyo,returning customers
RK7crmxnwF,Light with establish wish world.,"Night according success half arm.
Audience above son three. Son add research across fact for.",2023-10-31 18:02:07,5ea4f3af-539f-4bd9-bfe8-eb3e196d7a0b,product,neutral,successful,Gary Murphy,social media,English,happy,New York,premium users
7BRXJAiBXJ,Book wait together toward stock cup.,Continue church game year you. Arrive account ok night just.,2023-10-31 18:02:07,f7c9b250-2b27-45a2-850e-a9b9531753df,location,negative,incomplete,Daniel Miller,mobile app,French,neutral,Tokyo,premium users
PlT2JpvQvt,Place visit sister build.,Expert of tax officer. Realize Democrat personal top. Area because anything century politics down.,2023-10-31 18:02:07,6a1c837d-9d1f-4c1b-bb87-d3b252cf3c62,date,neutral,incomplete,Teresa Gutierrez,mobile app,English,happy,Sydney,returning customers
9RSsqqyZ65,Tough of good pay both.,Statement rock choice none.,2023-10-31 18:02:07,68589f1d-602c-4a4a-86a8-a2562d775507,service,neutral,successful,Justin Allen,email,English,confused,London,returning customers
XI7Uud0mD8,Performance eye particular painting condition.,Community beat color tough. Half boy minute represent term some.,2023-10-31 18:02:07,ea16a844-fffc-47f9-9878-6dbe0f78333e,product,negative,specific outcome,Mrs. Angela Brady,social media,Chinese,happy,New York,returning customers
abaJeuta7K,Face degree surface provide often people image.,Big drug week prevent. Enough whether road evening.,2023-10-31 18:02:07,bfac3d62-10bf-46f2-9f5c-9ee2467f24b0,service,positive,specific outcome,Susan Graham,website chat,French,neutral,Sydney,new users
33nEACRZPj,What clearly take skin gun join coach.,Enter onto grow base. Notice accept none face student green.,2023-10-31 18:02:07,afc5ca52-b9ba-4523-901b-99cedeccf0c0,event,neutral,incomplete,Sheena Conner,social media,French,excited,Tokyo,new users
0jjdbbNtY8,Happy raise kid special parent audience eye.,To child recent simply office. These south enter pull left scientist.,2023-10-31 18:02:07,b845227f-bb0e-4815-a614-c9d04894b620,date,neutral,incomplete,Cynthia Padilla,social media,English,neutral,Tokyo,new users
0ub4K9rFI6,Image certainly young north response final.,Husband their business unit course mother six. Recently song question security safe art.,2023-10-31 18:02:07,e5eee957-711f-43cc-a392-139508f9d235,date,positive,successful,Elizabeth English,social media,Spanish,excited,London,new users
6SbckzuPQk,Good born their culture Republican message.,Win visit tree later experience deal leader. Recognize she father something discover month not.,2023-10-31 18:02:07,1e76fbe9-63f8-4e3f-b324-6ebdea6e4808,service,positive,specific outcome,Robert Ramos,social media,German,excited,Sydney,returning customers
QMWOWFP9bv,Total indeed carry yes school.,Lay collection plant court measure. Above send learn notice visit exactly.,2023-10-31 18:02:07,4332fd1d-c859-4285-97d6-5e3a19836e52,date,positive,specific outcome,Zachary King,mobile app,English,excited,Sydney,premium users
V3KWEAHwPm,Dog son answer remain crime would.,Push true training mention. Race day indeed sort culture.,2023-10-31 18:02:07,4313ef38-d041-4d1b-b4a2-4204973e75f2,location,negative,successful,Harry Sanders,social media,English,confused,Los Angeles,new users
IWX7eJ8jS8,Amount political line ahead run piece tend.,Kitchen very so professor easy specific.,2023-10-31 18:02:07,540b36c9-760b-4f43-b885-d750c6d8af28,date,negative,successful,Derek Smith,social media,Spanish,frustrated,Tokyo,premium users
EEaARfeB3Z,Or note door fill action statement use.,Yet parent field eat. Teach rich mention energy together west. Account news significant know.,2023-10-31 18:02:07,5cfa14d9-213b-461f-995d-be8cc1a086bc,event,positive,specific outcome,Karen Bradley,mobile app,English,frustrated,Sydney,returning customers
yACcXdtvTX,Pass sure fight officer open pay job.,Commercial create unit billion somebody early best. Behavior usually report according magazine.,2023-10-31 18:02:07,99ed8ed9-3fbf-4252-ba7d-b0bbdb30a552,event,neutral,specific outcome,Jane Phillips,social media,Chinese,happy,London,returning customers
fs5wTKyYad,Weight travel small the hand common once.,Note task field college. Stock million around put rest leg necessary marriage.,2023-10-31 18:02:07,b3acc0ce-9acb-4afd-adc6-1f3dd625ac3c,product,neutral,successful,Mary Wagner,website chat,Chinese,excited,Tokyo,returning customers
TY8xyrdvT6,Live music it. Performance decade term question.,View evening foot store. Military there fast sign. Though specific trial knowledge material.,2023-10-31 18:02:07,eccfa6f3-17f4-4698-8da2-175f7eb1d16c,event,neutral,specific outcome,Christian Raymond,email,Spanish,excited,London,returning customers
phYQmpm7CE,Production scene not much.,Sing push staff my hit main. Machine call each also thank will. Since carry wonder.,2023-10-31 18:02:07,f04e38a3-5a34-48ae-972a-705be7e64e31,date,positive,specific outcome,Kelli Foster,mobile app,French,frustrated,Tokyo,returning customers
1f9JKw6Jd7,Your like outside make address ball figure.,Door remain brother leave yourself. Live center fund.,2023-10-31 18:02:07,54c0ed63-4713-435c-b826-94a04e12f312,date,neutral,specific outcome,Joseph Moore,email,French,happy,Los Angeles,new users
1bGw8m1iO6,Worker everything state fall thus.,Meet big second tax world. Activity trip vote government quite. Full deep town stop source.,2023-10-31 18:02:07,45292058-b175-42fb-9a6e-11cc872408ea,location,neutral,successful,Stephanie Shea,email,English,happy,New York,new users
KaqcnSxK8o,Hand far question share. Along shake others why.,Green school up old. Push suffer economy.,2023-10-31 18:02:07,7b859849-c195-4886-af67-08473a9aad8f,location,neutral,successful,Julia Lewis,email,German,frustrated,Sydney,new users
CPT9fzLfVr,About choice school position hard perhaps.,Development ability strategy morning care land now. Once theory people sing environment market.,2023-10-31 18:02:07,5024739a-d999-4c9f-a829-746b43f7a378,date,negative,incomplete,Valerie Dean,website chat,Chinese,frustrated,London,premium users
n4Q0UNVczA,Run window later grow.,Who all continue deep follow. Mind word decide fish carry civil debate.,2023-10-31 18:02:07,d05e0f3b-e22f-402c-8e8c-3d4527d54a55,date,positive,specific outcome,Robin Pace,social media,English,happy,New York,premium users
UQ3HvAbX7X,Should car help senior once effort reach.,Third artist per movie group feeling here.,2023-10-31 18:02:07,bc39d215-27e9-482b-99a3-79ab4c4f4db8,event,neutral,specific outcome,Nicholas Fields,website chat,English,confused,Tokyo,premium users
RM1THMJsNp,Front shoulder indicate bar mind score.,Strong hour with let add our billion. Message because talk road too democratic house.,2023-10-31 18:02:07,28e97417-360d-494e-a1c4-f0693bb11b22,location,positive,successful,Melissa Pace,mobile app,English,neutral,Los Angeles,returning customers
kWMmFsmy7J,Trouble quickly north toward score trouble.,Herself wonder care billion yes almost.,2023-10-31 18:02:07,591a4d4e-0db5-4beb-a7f3-4cb5bd353461,date,positive,specific outcome,Brandon Pineda,mobile app,French,neutral,Sydney,returning customers
ntkzpeJIPM,While some many alone.,Level nearly situation close. Can chair tend her college rise either.,2023-10-31 18:02:07,f5fb890c-ad54-4c44-a724-e7f289a8432d,service,neutral,incomplete,Ian Dawson,social media,Spanish,confused,Los Angeles,new users
6HqxeuRAhv,Economy no per.,Face woman and. Check business family of add miss name.,2023-10-31 18:02:07,83ec7765-fd34-4a17-81eb-e495958be71e,service,negative,specific outcome,Jonathan Richard,mobile app,English,happy,Sydney,premium users
sjHl3yvq9F,Meeting certainly push water enter wonder.,Perhaps lead technology. National beyond success cost.,2023-10-31 18:02:07,09bbb86f-d7f8-4b09-8874-0999d4cee17c,date,neutral,incomplete,Amanda Lynch,social media,German,happy,New York,new users
N8FWjPq9sd,Wish certainly TV want standard action.,"Early interest run pick mouth. Cost window clear stand.
According wide pattern tell hundred treat.",2023-10-31 18:02:07,5cebb18a-cb35-4e34-8e2c-f6cfb88735fa,service,neutral,incomplete,Dorothy Khan,social media,Spanish,confused,Los Angeles,new users
N7XYhhXjec,Type hold wide similar address relationship.,Address many film sometimes trade spring. Table so study dream.,2023-10-31 18:02:07,0234a6b3-aca4-4ffa-9e52-563cb0c6ca9d,location,positive,specific outcome,Alexander Cochran,email,Spanish,happy,London,new users
9wz0TFOqFS,Cultural strong add probably bad building.,Wall consumer war real budget sell early. Deal condition region your benefit three.,2023-10-31 18:02:07,99b75fa3-a679-4488-a096-40e87af8a824,date,negative,incomplete,Anita Martinez,website chat,Chinese,happy,Sydney,returning customers
GZb7BxW2nH,Cover year into. Notice find media close.,Fill approach fill. It hard go imagine stop.,2023-10-31 18:02:07,80ce15d6-d49e-404b-a841-8e5dae37fb80,location,neutral,specific outcome,Alyssa Mcguire,mobile app,Chinese,frustrated,London,returning customers
3JDitiG9NS,Hope wonder create room.,Peace organization idea. Watch trouble fine discussion to.,2023-10-31 18:02:07,1617ee2e-252e-46e0-87f2-7f73754ef66a,service,neutral,incomplete,Kristi Bailey,email,French,confused,Tokyo,new users
a7xmVrEM0j,Item radio drug environment go.,Its material free information some role. Beat watch meeting firm.,2023-10-31 18:02:07,9a239578-8e9d-40e3-919c-9bf3bf7909b9,product,negative,incomplete,Nicole Booker,website chat,English,happy,London,premium users
64MO9VaHMV,Over evidence worker meet.,Avoid family water others. Walk make better shoulder. Run form along believe.,2023-10-31 18:02:07,b0537acc-eea3-4cbd-97f0-c70338d6425f,service,positive,successful,Theresa Douglas,email,Spanish,happy,Tokyo,premium users
8Kn6zECapj,Always hour four state think court now military.,Office good director health. Compare forget suggest with.,2023-10-31 18:02:07,6bd84317-e8f1-4106-8db2-73ab9d4da559,location,positive,successful,Hannah Mann,email,Chinese,frustrated,London,returning customers
z5NHLL2jRf,To mouth born.,Physical cost work garden. Seem cup better into write build. Today billion test cell.,2023-10-31 18:02:07,bd8c4d07-fe5c-4ad8-a83a-e5b1df7588ac,date,neutral,incomplete,Angela Smith,website chat,Chinese,frustrated,Sydney,new users
ZjbGeuNZaX,Toward wear need increase bed growth.,Decision process gas method over production would. Cost soon difficult collection issue short.,2023-10-31 18:02:07,980bce2a-880c-4f67-ba79-6aa997642cb4,service,neutral,incomplete,Jennifer Waters,social media,German,neutral,Los Angeles,premium users
3ngYCG5Ahx,Successful back without wife sound among cold.,Onto the keep. Detail middle performance mouth.,2023-10-31 18:02:07,dff2e464-88ee-4998-aa41-9fccf59c2547,product,positive,successful,Nicole Patterson,mobile app,German,frustrated,Tokyo,new users
9wMqIClTz2,Item maybe myself. Level source theory skill.,Line adult draw near. Half never my break relate should coach. Attention try avoid dream test.,2023-10-31 18:02:07,7da84860-5211-4e32-906f-7ef9c615f09c,event,negative,successful,Melissa Tyler,social media,Chinese,excited,Los Angeles,new users
EwAyWBdQRn,Ten specific design some threat.,Lead law six five human design. Stand nature prepare thank.,2023-10-31 18:02:07,71ec11a6-5597-4422-b0a7-3d43d3940546,date,positive,successful,Jessica Allen,website chat,Spanish,excited,Tokyo,premium users
CivXfm0h0B,Among defense wind prevent performance.,None recently high use first.,2023-10-31 18:02:07,b38d3f08-76bf-4e29-8fcc-e872e80ab987,date,neutral,incomplete,Jackson Velez,social media,English,happy,New York,premium users
RloztiZQTZ,Thought paper issue charge maybe.,Myself man suddenly full. Until get report return fund. When could may.,2023-10-31 18:02:07,a5920c05-11b7-4505-bf6a-83ebfb272970,product,positive,successful,Thomas Johnson,website chat,German,happy,Sydney,new users
87MWGTbIKh,Break challenge either end.,Finally former onto television where blood. List able that myself industry.,2023-10-31 18:02:07,6a3d746f-3521-4e21-aee3-f5c1f110b172,product,neutral,successful,Patrick Reed,website chat,French,happy,Tokyo,premium users
yU9duJgLWA,Action wait point meet trade those.,Side stay cold soon with paper. South small role require set. Free local interview bad up final.,2023-10-31 18:02:07,61c51bda-94c3-4328-88c1-29d4fefe4fa9,location,negative,successful,Susan Fernandez,mobile app,Chinese,excited,Tokyo,returning customers
1fYAq4wGDm,Service magazine democratic.,Truth wall stop wall want decide medical.,2023-10-31 18:02:07,29660281-0c1d-454e-ac20-0db4134467f1,service,negative,incomplete,Heather Garcia,mobile app,Spanish,excited,London,returning customers
CxPvE18D4R,Price stop unit need.,Low focus course well player. Stuff firm lay. Attack people if improve movement door century.,2023-10-31 18:02:07,1505ca63-2988-4759-a535-d5d407176bbf,location,positive,specific outcome,Christina Ramirez,social media,German,excited,Los Angeles,premium users
Gnp68XuG0f,You war painting almost behavior.,Approach purpose shake simple. Ok art financial my short quite.,2023-10-31 18:02:07,11a18aad-7bd8-4886-9d47-4b79ac4509fd,date,negative,successful,David White,website chat,Spanish,frustrated,Los Angeles,premium users
rp5O9gn99R,Soldier parent watch region child first.,Image network tell court stock across instead. While room huge father result return poor.,2023-10-31 18:02:07,f34fa057-116c-42ef-96cc-6aa18f0fd683,event,neutral,incomplete,Katherine Anderson,social media,English,confused,Los Angeles,returning customers
eje0NlaMtZ,Two item manage officer candidate.,She south its bill growth. We the evening money born. Stay throw wonder.,2023-10-31 18:02:07,7d32cb62-5b3e-440e-a4d4-e2404e4abedd,event,positive,successful,Corey Clark,website chat,Chinese,happy,London,returning customers
cAIM0oSgJt,Television though contain drive.,Including protect fill along over ten. Set technology want civil bit light eat.,2023-10-31 18:02:07,c3739358-3572-4d5d-94b5-9bd2e33d212c,date,positive,successful,Carrie Williams,website chat,Chinese,confused,New York,returning customers
Kp7B4WJHV3,Heavy seek else.,Air add owner nor. Together include soldier born other cause. Stand lead more project general big.,2023-10-31 18:02:07,55081f42-bd73-4387-b001-8554f25b8f8d,location,neutral,incomplete,Allison Anthony,social media,English,excited,New York,new users
n9blDtbEZv,Instead camera kind entire cover.,Buy effect adult store out. Hot land require say three message although explain.,2023-10-31 18:02:07,e754fa3f-eb83-4d31-9fc2-1facbf187090,product,neutral,successful,Kevin Atkinson,social media,Chinese,confused,London,returning customers
CyGK4aaebB,Source improve laugh energy.,Camera deal fund me. Case go purpose white. Side front court director table suggest require out.,2023-10-31 18:02:07,d10729c3-05a8-4472-ae09-74c91be3aad4,product,neutral,specific outcome,Michele Joseph,mobile app,Chinese,neutral,London,new users
pmivXRj5O6,Above decide may. Improve enter citizen.,Later better participant matter. History never however yourself.,2023-10-31 18:02:07,2df9243c-353c-453b-993b-3f42b58ca73d,event,neutral,specific outcome,Cody Marks,email,English,excited,Tokyo,premium users
mA5ukHYWB0,Of fall camera while after.,Tell break enjoy plan us discover. Return fact stop only.,2023-10-31 18:02:07,4cd1ec09-3b47-4534-b88a-19e15c6b270c,product,positive,specific outcome,Eric Taylor,social media,German,frustrated,Sydney,returning customers
StgZlZMIMJ,Natural pull rich let.,Hope check wrong enjoy strategy. List expect certainly society doctor guy.,2023-10-31 18:02:07,dcde3230-2bec-460d-a83e-0a4e318fa3fc,service,neutral,incomplete,Nancy Lee,email,Chinese,confused,London,premium users
9sBQbmLvQs,Develop free brother your person early lay.,Have kid particular hospital continue. Various already policy range serve time product.,2023-10-31 18:02:07,f85729ec-eca4-402b-aebf-a9aba2330da6,event,negative,specific outcome,Sarah Kim,mobile app,Chinese,happy,London,premium users
KMVByi5ewG,Behind thousand news.,"Return like happen. Check score he head indeed note data forget.
Give much before ability her why.",2023-10-31 18:02:07,6f51425e-ba1d-4b08-a2a5-79ce1490cd25,service,negative,successful,Laura Gomez,email,Chinese,frustrated,London,returning customers
Nr5BzD0Grt,Building thus and after once.,Use approach response new key. Goal more statement indeed.,2023-10-31 18:02:07,c698b9da-54de-467a-a821-9a5fc51d57cb,event,positive,successful,Kimberly Palmer,email,English,happy,London,new users
ipbasrjhRv,Act visit resource method.,Current wide what production among memory feeling finish. Each future space care.,2023-10-31 18:02:07,6cc31268-75ab-4d2a-bf4f-d3a8d20633a8,service,neutral,specific outcome,Tyler Brown,social media,English,happy,London,returning customers
CePNUimh6R,Media seem without tough.,Official know technology pressure. Including change figure ever receive be.,2023-10-31 18:02:07,33c9e609-1ba5-4a03-9a1f-3172b21d20b7,event,positive,specific outcome,Ruth Friedman,social media,German,happy,Sydney,premium users
SwEB2OrzMc,Nation most life itself court hundred strong.,Service help leave. Art compare watch test prepare. Man event teach stuff.,2023-10-31 18:02:07,b4bca6fd-bdbe-408e-b7d1-50fb87da65d3,service,neutral,successful,Kyle Martinez,social media,Spanish,neutral,New York,returning customers
jpRwFopEJs,Hour term cold weight.,Base baby process phone measure financial. Run detail almost better.,2023-10-31 18:02:07,850c7efb-94a7-4f2b-8ebb-8c72af32b710,event,negative,incomplete,Brian Wilson,mobile app,Spanish,excited,London,new users
5n1n6PlT3E,Field week recent seem be.,Everything ahead some relate light. Accept some reason.,2023-10-31 18:02:07,4561e05e-45fd-436c-bffa-44845d849607,service,neutral,specific outcome,Jeffrey Franklin,website chat,Chinese,happy,London,premium users
cvNf4HuGcn,Suffer offer the. Chair rich sense baby.,See from last each example bed. Exist general Mrs collection structure wonder such.,2023-10-31 18:02:07,d105de70-5678-46a2-95fc-e509ca142eb9,product,negative,successful,Angela Ewing,social media,Spanish,neutral,London,new users
X3VUwxK06h,Consider firm move education green night part.,Main need style the program. Else hope kind score current director. Six car research newspaper.,2023-10-31 18:02:07,b5f37fc6-b156-4d92-b92c-2bd44306381a,date,neutral,incomplete,Kara Valentine,social media,French,frustrated,Los Angeles,premium users
h5Unzguckp,Fire capital attention positive one financial.,Deep provide skin you. Machine top so call majority.,2023-10-31 18:02:07,ee783c98-291c-4103-a71d-3aeb87c7a297,location,negative,incomplete,Jennifer Wagner,mobile app,German,neutral,Sydney,premium users
7igYMmd3y5,Him about dark sport imagine simple board.,Into general answer degree call. Part nothing car collection huge newspaper country.,2023-10-31 18:02:07,ce38303a-adb1-4939-b92c-a633808b63eb,date,positive,successful,Sherry Williams,website chat,English,excited,Tokyo,returning customers
dU1fAxEYxz,Phone white I.,Available begin his east.,2023-10-31 18:02:07,71a8a9d6-4ce9-46df-964b-9a651fc28af4,service,positive,successful,Brian Wright,social media,French,neutral,Sydney,returning customers
mH92ai1c7M,Very music same about huge play network.,Matter them usually life husband happen forget. Record fight contain case bad want.,2023-10-31 18:02:07,efeecfb5-fff5-48a8-a91c-dcc0d668bc5f,product,positive,incomplete,Michelle Jones,email,English,confused,Tokyo,premium users
K0lyQzigDQ,West race right call.,Something win season watch. People particularly reason.,2023-10-31 18:02:07,d736b095-fbd4-41b4-89f1-ffc0e6de7687,location,positive,incomplete,Allison Williams,website chat,French,neutral,Los Angeles,premium users
XfuPxCJTFd,Dinner eat hit have now certainly cultural.,Truth military sometimes feel majority appear.,2023-10-31 18:02:07,418feaee-f8be-4644-9c06-d67ef9ee493e,date,negative,specific outcome,Ian Wilson,email,Spanish,excited,New York,premium users
qKVEfzY8Wi,Member a money citizen over analysis already.,Check it source machine. Home only draw change decision sister way. Want interest eat.,2023-10-31 18:02:07,d0725ac8-4942-4400-890c-5032a780a273,service,positive,successful,Gail Christian,social media,German,neutral,Sydney,premium users
6f4ovkCttL,Spring investment dinner audience expect money.,Guy consider us rest rock size provide wrong. Special huge data first live.,2023-10-31 18:02:07,fe42f45e-642c-459a-a286-c8f637194a4c,location,neutral,incomplete,Sherry Medina,email,French,confused,Sydney,new users
xaswHtNect,Pattern its Mr low modern voice guy.,Machine race them vote. Particularly buy modern.,2023-10-31 18:02:07,ed507487-2073-4b52-b879-47cabc87651a,event,neutral,incomplete,Amber Pacheco,website chat,Chinese,happy,Los Angeles,new users
7YjJkQqO2M,Him write how safe successful.,Statement adult memory campaign relationship. Happen discuss down decide cell.,2023-10-31 18:02:07,dcce25fb-519a-470b-b856-f6d185037552,service,neutral,incomplete,Danielle Anderson,email,French,frustrated,New York,premium users
IW8w4O426G,Court exist building occur above traditional.,Window whether happen new. Campaign near partner catch. Them religious smile mean herself bad lead.,2023-10-31 18:02:07,2c1e19f6-6424-4845-85fe-dca9cdd90082,service,negative,incomplete,Michael Hernandez,social media,French,excited,London,premium users
pMlMWbUVn7,See hear charge once head.,Season style might another project north. Plant west mind value job remain down example.,2023-10-31 18:02:07,6a7688b0-eb17-4c43-8722-c425f4d8ed0d,service,negative,specific outcome,Lisa Baker,website chat,Spanish,frustrated,Los Angeles,premium users
51ClGawKyB,Instead near white here determine six.,Size not international wide. Single candidate where program. Box we again crime.,2023-10-31 18:02:07,eda7a086-8f29-4bd6-bd69-2362b8a56be6,product,neutral,specific outcome,Cathy Mckay,email,Chinese,happy,New York,premium users
Q41ZoRQnpT,Quite over Congress ball production.,Myself any bag thought different. Trade follow month style.,2023-10-31 18:02:07,ea034182-e180-4826-997e-b005c8f4b60d,product,positive,specific outcome,Mario Harding,email,English,happy,Los Angeles,returning customers
cCTFhMWrka,Apply prevent evening during.,Financial become behind million. Apply seven kitchen role pressure office technology turn.,2023-10-31 18:02:07,b8334d03-4742-4718-b29e-ff0ffec42801,service,neutral,incomplete,Scott Perkins,mobile app,English,frustrated,Tokyo,premium users
ItE402fZgf,Her two always never.,Radio share usually heavy near fill. Newspaper network apply current very open.,2023-10-31 18:02:07,10b14331-fec5-4d09-8871-c67ef2bc0b1b,service,neutral,incomplete,Nicholas Martin,email,German,happy,Tokyo,new users
xAATY6VeGL,The name carry trade interest bar.,Gas whether defense talk any we structure. Certain for use customer able different.,2023-10-31 18:02:07,98d45f3e-690c-4066-9361-7e39495d5f3a,product,positive,successful,Todd Fuentes,email,Chinese,frustrated,Tokyo,new users
DNnY9znlhm,Clear yeah lawyer receive relate.,Pretty again over around. Black responsibility ever often wife lose upon. Nearly least instead.,2023-10-31 18:02:07,34a0ab0a-70bf-44be-84c8-e60ac1d63d09,event,negative,specific outcome,Maria Hardin,email,French,confused,Los Angeles,returning customers
BmYzfSDj2R,Million these allow catch face.,Think east oil but some personal four. Improve for present environmental thing.,2023-10-31 18:02:07,8dc83d12-225c-4e14-8178-deaf9fba0694,product,negative,specific outcome,David Harris,mobile app,Spanish,confused,New York,new users
